trace: legacy_rank1.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463688214.862	26.152	torch/_utils.py(805): _get_device_attr
7311463688217.099	16.335	torch/_utils.py(788): _get_available_device_type
7311463688218.845	14.382	torch/cuda/__init__.py(161): is_available
7311463688219.772	1.056	torch/cuda/__init__.py(152): _is_compiled
7311463688220.342	0.422	<built-in function hasattr>
7311463688221.884	9.892	torch/cuda/__init__.py(157): _nvml_based_avail
7311463688224.462	7.023	<frozen os>(779): getenv
7311463688225.497	5.855	<frozen _collections_abc>(804): get
7311463688225.95	4.329	<frozen os>(680): __getitem__
7311463688226.685	1.582	<frozen os>(762): encode
7311463688226.865	0.078	<built-in function isinstance>
7311463688227.473	0.53	<built-in method encode of str object at 0x2a65924f4f30>
7311463688232.746	0.387	<built-in function _cuda_getDeviceCount>
7311463688234.881	0.303	<built-in method lower of str object at 0x2a64c722cab0>
7311463688236.614	4.314	torch/_utils.py(823): <lambda>
7311463688237.846	3.01	torch/cuda/__init__.py(1183): current_device
7311463688238.221	0.802	torch/cuda/__init__.py(481): _lazy_init
7311463688238.526	0.41	torch/cuda/__init__.py(432): is_initialized
7311463688238.758	0.11	<built-in function _cuda_isInBadFork>
7311463688239.982	0.8	<built-in function _cuda_getDevice>
7311463688243.437	1.625	torch/cuda/__init__.py(634): __enter__
7311463688244.329	0.604	<built-in function _cuda_exchangeDevice>
7311463688246.142	4037.163	<built-in function _cuda_synchronize>
7311463692284.74	2.357	torch/cuda/__init__.py(637): __exit__
7311463692285.884	1.092	<built-in function _cuda_maybeExchangeDevice>
7311463692289.512	108.429	torch/profiler/profiler.py(888): step
7311463692292.541	27.723	torch/autograd/profiler.py(860): __exit__
7311463692293.262	0.081	torch/_jit_internal.py(103): is_scripting
7311463692295.301	23.959	torch/_ops.py(1085): __call__
7311463692295.67	4.23	torch/_ops.py(1150): _must_dispatch_in_python
7311463692296.22	2.878	<built-in function any>
7311463692296.624	2.017	torch/_ops.py(1151): <genexpr>
7311463692296.969	1.544	torch/_ops.py(1136): _contains_fake_script_object
7311463692297.288	0.228	<built-in function isinstance>
7311463692297.831	0.185	<built-in function isinstance>
7311463692298.347	0.087	<built-in function isinstance>
7311463692298.845	0.118	torch/_ops.py(1151): <genexpr>
7311463692300.9	18.293	<built-in method  of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a65921afdd0>
