trace: legacy_rank3.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463692357.684	4.28	<frozen _collections_abc>(804): get
7311463692358.114	3.159	<frozen os>(680): __getitem__
7311463692358.987	1.14	<frozen os>(762): encode
7311463692359.147	0.051	<built-in function isinstance>
7311463692359.771	0.284	<built-in method encode of str object at 0x2a9d5acfda70>
7311463692362.712	0.195	<built-in function _cuda_getDeviceCount>
7311463692363.615	0.253	<built-in method lower of str object at 0x2a9c8fa0cb70>
7311463692364.511	2.58	torch/_utils.py(823): <lambda>
7311463692364.823	2.195	torch/cuda/__init__.py(1183): current_device
7311463692365.158	0.694	torch/cuda/__init__.py(481): _lazy_init
7311463692365.463	0.332	torch/cuda/__init__.py(432): is_initialized
7311463692365.633	0.085	<built-in function _cuda_isInBadFork>
7311463692366.18	0.759	<built-in function _cuda_getDevice>
7311463692368.537	0.87	torch/cuda/__init__.py(634): __enter__
7311463692368.828	0.475	<built-in function _cuda_exchangeDevice>
7311463692369.793	6.406	<built-in function _cuda_synchronize>
7311463692376.657	12.39	torch/cuda/__init__.py(637): __exit__
7311463692376.898	0.484	<built-in function _cuda_maybeExchangeDevice>
7311463692379.201	0.442	<built-in function perf_counter_ns>
7311463692381.984	7.063	<built-in method _disable_profiler of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2a9d5a51c710>
