trace: legacy_rank6.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463692369.657	0.074	<built-in function isinstance>
7311463692370.174	0.324	<built-in method encode of str object at 0x2adca4df5270>
7311463692373.152	0.188	<built-in function _cuda_getDeviceCount>
7311463692375.053	0.297	<built-in method lower of str object at 0x2adbd99ecb40>
7311463692376.014	2.245	torch/_utils.py(823): <lambda>
7311463692376.293	1.788	torch/cuda/__init__.py(1183): current_device
7311463692376.573	0.559	torch/cuda/__init__.py(481): _lazy_init
7311463692376.777	0.276	torch/cuda/__init__.py(432): is_initialized
7311463692376.903	0.074	<built-in function _cuda_isInBadFork>
7311463692377.366	0.631	<built-in function _cuda_getDevice>
7311463692380.773	0.92	torch/cuda/__init__.py(634): __enter__
7311463692381.019	0.523	<built-in function _cuda_exchangeDevice>
7311463692382.017	7.612	<built-in function _cuda_synchronize>
7311463692390.177	13.057	torch/cuda/__init__.py(637): __exit__
7311463692390.373	0.56	<built-in function _cuda_maybeExchangeDevice>
7311463692393.992	0.426	<built-in function perf_counter_ns>
7311463692396.773	6.461	<built-in method _disable_profiler of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2adca4614710>
