trace: legacy_rank7.json
with_stack: 1
record_shapes: 1
python_function_events: 405

timestamp_us	duration_us	function
7311463692352.942	6.584	torch/cuda/__init__.py(157): _nvml_based_avail
7311463692353.532	5.725	<frozen os>(779): getenv
7311463692353.972	5.206	<frozen _collections_abc>(804): get
7311463692354.339	4.192	<frozen os>(680): __getitem__
7311463692355.244	0.993	<frozen os>(762): encode
7311463692355.39	0.087	<built-in function isinstance>
7311463692355.847	0.296	<built-in method encode of str object at 0x2b2aab5012f0>
7311463692359.897	0.182	<built-in function _cuda_getDeviceCount>
7311463692360.896	1.078	<built-in method lower of str object at 0x2b29e0354a80>
7311463692362.573	2.304	torch/_utils.py(823): <lambda>
7311463692362.807	1.986	torch/cuda/__init__.py(1183): current_device
7311463692363.097	0.69	torch/cuda/__init__.py(481): _lazy_init
7311463692363.299	0.408	torch/cuda/__init__.py(432): is_initialized
7311463692363.492	0.154	<built-in function _cuda_isInBadFork>
7311463692364.061	0.651	<built-in function _cuda_getDevice>
7311463692366.219	2.077	torch/cuda/__init__.py(634): __enter__
7311463692367.052	1.154	<built-in function _cuda_exchangeDevice>
7311463692368.693	7.564	<built-in function _cuda_synchronize>
7311463692376.697	11.804	torch/cuda/__init__.py(637): __exit__
7311463692376.939	0.547	<built-in function _cuda_maybeExchangeDevice>
7311463692380.549	0.569	<built-in function perf_counter_ns>
7311463692382.812	5.689	<built-in method _disable_profiler of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x2b2aaad20710>
